Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
141,1994,30,826,7,Rockies,Y,James Lezeau (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Colorado Mesa University ,Grand Junction,CO
142,1994,31,854,7,Rockies,Y,Gary Jones (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,The Ohio State University ,Columbus,OH
143,1994,32,882,7,Rockies,Y,Mudcat Brewer (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Middle Tennessee State University ,Murfreesboro,TN
144,1994,33,910,7,Rockies,Y,Joey DeAngelis (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of North Carolina at Greensboro ,Greensboro,NC
145,1994,34,938,7,Rockies,N,Rusty Loflin (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,JC,Porterville College ,Porterville,CA
146,1994,35,966,7,Rockies,N,Brian Passini (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Parkland College ,Champaign,IL
147,1994,36,994,7,Rockies,N,Jarret Daniel (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,T. R. Robinson HS ,Tampa,FL
148,1994,37,1022,7,Rockies,Y,Chan Mayber (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Metropolitan State College of Denver ,Denver,CO
149,1994,38,1050,7,Rockies,N,Johnny Hunter (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,JC,Navarro College ,Corsicana,TX
150,1994,39,1078,7,Rockies,N,Mike Sanchez (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Chaffey College ,Rancho Cucamonga,CA
151,1994,40,1105,6,Rockies,N,Jeffery Hallock (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,La Mirada HS ,La Mirada,CA
152,1994,41,1131,6,Rockies,N,James Slaughter (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Lincoln HS ,Stockton,CA
154,1994,42,1157,6,Rockies,Y,Jon Mathews (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of New Orleans ,New Orleans,LA
155,1994,43,1183,6,Rockies,N,Brandon Hearn (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Beverly Hills HS ,Beverly Hills,CA
156,1994,44,1209,6,Rockies,N,Caleb Brown (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Wylie HS ,Abilene,TX
157,1994,45,1235,6,Rockies,N,Jimmy Podjan (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Lake Michigan College ,Benton Harbor,MI
158,1994,46,1259,5,Rockies,Y,Efrain Alamo (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Luis Hernaiz Verone HS ,Canovanas,Puerto
159,1994,47,1283,5,Rockies,N,Todd Vickhammer (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Flathead HS ,Kalispell,MT
160,1994,48,1306,5,Rockies,N,William Peters (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Palatine HS ,Palatine,IL
161,1994,49,1326,5,Rockies,N,Bart Miadich (minors),RHP,0,0,0,0,0,0,12,0,0,6.75,1.67,0,HS,Lakeridge HS ,Lake Oswego,OR
162,1994,50,1346,5,Rockies,N,Jerson Perez (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Lynn Tech HS ,Lynn,MA
165,1994,52,1386,5,Rockies,N,Danny Delk (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Franklin-Simpson HS ,Franklin,KY
166,1994,53,1406,5,Rockies,N,Griffin Moore (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,San Luis Obispo HS ,San Luis Obispo,CA
169,1994,55,1442,4,Rockies,N,Rusty Puffinharger (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Leedey HS ,Leedey,OK
170,1994,56,1458,4,Rockies,N,Freddie Jackson (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Central Arizona College ,Coolidge,AZ
171,1994,57,1474,4,Rockies,N,Gabriel Foster (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Yuba City HS ,Yuba City,CA
175,1994,59,1505,4,Rockies,N,Jason Romine (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mendocino College ,Ukiah,CA
176,1995,1,8,8,Rockies,Y,Todd Helton (minors),1B,61.2,2247,7962,369,0.316,0.953,0,0,0,0,0,0,4Yr,University of Tennessee ,Knoxville,TN
177,1995,2,38,8,Rockies,Y,Ben Petrick (minors),C,0.5,240,669,27,0.257,0.785,0,0,0,0,0,0,HS,Glencoe HS ,Hillsboro,OR
178,1995,3,67,8,Rockies,Y,Chris Macca (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,St. Leo College ,St. Leo,FL
