Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
793,1983,9,221,11,Indians,Y,Joe Kramer (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Cleveland State University ,Cleveland,OH
794,1983,10,247,11,Indians,Y,Mickey Street (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Rochester Institute of Technology ,Henrietta,NY
795,1983,11,273,11,Indians,Y,Steven Smith (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Oregon State University ,Corvallis,OR
796,1983,12,299,11,Indians,Y,Thomas Reynolds (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Chicago State University ,Chicago,IL
797,1983,13,325,11,Indians,Y,Dwight Robinette (minors),INF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,East Carolina University ,Greenville,NC
798,1983,14,351,11,Indians,N,Bruce Crabbe (minors),INF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Florida ,Gainesville,FL
799,1983,15,377,11,Indians,Y,Vincent Martelli (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Harvard University ,Cambridge,MA
800,1983,16,403,11,Indians,N,John Farrell (minors),RHP,7.3,0,0,0,0,0,116,36,46,4.56,1.41,0,4Yr,Oklahoma State University ,Stillwater,OK
808,1983,17,429,11,Indians,Y,Jeffrey Killings (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Haworth HS ,Kokomo,IN
809,1983,18,455,11,Indians,Y,Mike Murphy (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Manhattan College ,New York,NY
810,1983,19,480,10,Indians,Y,Kenneth Connerty (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Massachusetts Lowell ,Lowell,MA
811,1983,20,505,10,Indians,N,John Boling (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,St. Xavier University ,Orland Park,IL
812,1983,21,529,10,Indians,Y,Steve Arbogast (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,American University ,Washington,DC
813,1983,22,553,10,Indians,Y,Vic Madden (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of the Pacific ,Stockton,CA
814,1983,23,577,10,Indians,N,John Ramos (minors),C,-0.1,10,26,0,0.308,0.656,0,0,0,0,0,0,HS,H. B. Plant HS ,Tampa,FL
815,1983,24,600,9,Indians,N,David Zapien (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Nooksack Valley HS ,Everson,WA
816,1983,25,623,9,Indians,N,Jim Rockey (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Fremont HS ,Sunnyvale,CA
817,1983,26,646,9,Indians,N,Andy Leonard (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,JC,Canada College ,Redwood City,CA
818,1983,27,669,9,Indians,N,Erick Rapp (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Weatherwax HS ,Aberdeen,WA
819,1984,1,4,4,Indians,Y,Cory Snyder (minors),SS,0.7,1068,3656,149,0.247,0.716,0,0,0,0,0,0,4Yr,Brigham Young University ,Provo,UT
828,1984,2,38,10,Indians via Athletics,N,*Kurt Dempster (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Esperanza HS ,Anaheim,CA
