,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
1930,2002,12,348,6,Royals,Y,Adam Keim (minors),SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Coastal Carolina University ,Conway,SC
1931,2002,13,378,6,Royals,Y,Rusty Meyer (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Texas A&M University ,College Station,TX
1932,2002,14,408,6,Royals,Y,Steve Chamberlain (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of Portland ,Portland,OR
1933,2002,15,438,6,Royals,Y,Kila Ka'aihue (minors),1B,-0.3,126.0,411.0,15.0,0.221,0.687,0.0,0.0,0.0,0.0,0.0,0.0,HS,Iolani HS ,Honolulu,HI
1934,2002,16,468,6,Royals,Y,Eric Ackerman (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of Pittsburgh ,Pittsburgh,PA
1935,2002,17,498,6,Royals,N,Jason Bartz (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Manatee HS ,Bradenton,FL
1936,2002,17,498,6,Royals,N,Jason Bartz (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Manatee HS ,Bradenton,FL
1937,2002,17,498,6,Royals,N,Jason Bartz (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of South Florida ,Tampa,FL
1938,2002,17,498,6,Royals,N,Jason Bartz (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of South Florida ,Tampa,FL
1939,2002,17,498,6,Royals,N,Jason Bartz (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Manatee HS ,Bradenton,FL
1940,2002,17,498,6,Royals,N,Jason Bartz (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Manatee HS ,Bradenton,FL
1941,2002,17,498,6,Royals,N,Jason Bartz (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of South Florida ,Tampa,FL
1942,2002,17,498,6,Royals,N,Jason Bartz (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of South Florida ,Tampa,FL
1943,2002,18,528,6,Royals,Y,Donnie Poles (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Pitt Community College ,Winterville,NC
1944,2002,19,558,6,Royals,N,Alex Crooks (minors),1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Sierra HS ,Whittier,CA
1945,2002,20,588,6,Royals,Y,Nate Zettler (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Union College ,Barbourville,KY
1946,2002,21,618,6,Royals,N,Steve Mena (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,South HS ,Miami,FL
1947,2002,22,648,6,Royals,N,Nick Bates (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Michigan State University ,East Lansing,MI
1948,2002,23,678,6,Royals,Y,Tim Frend (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Davidson College ,Davidson,NC
1949,2002,24,708,6,Royals,Y,Mike Aguilar (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Franklin HS ,Portland,OR
1950,2002,25,738,6,Royals,Y,Carlos Caballero (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Ines Maria Mendoza HS ,San Juan,Puerto
1951,2002,26,768,6,Royals,N,Joseph Brown (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Vicksburg HS ,Vicksburg,MS
1952,2002,27,798,6,Royals,N,Michael Hernandez (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Xaverian HS ,Brooklyn,NY
1953,2002,27,798,6,Royals,N,Michael Hernandez (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Xaverian HS ,Brooklyn,NY
1954,2002,27,798,6,Royals,N,Michael Hernandez (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Daytona Beach Community College ,Daytona Beach,FL
1955,2002,27,798,6,Royals,N,Michael Hernandez (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Daytona Beach Community College ,Daytona Beach,FL
1956,2002,27,798,6,Royals,N,Michael Hernandez (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Xaverian HS ,Brooklyn,NY
1957,2002,27,798,6,Royals,N,Michael Hernandez (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Xaverian HS ,Brooklyn,NY
1958,2002,27,798,6,Royals,N,Michael Hernandez (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Daytona Beach Community College ,Daytona Beach,FL
1959,2002,27,798,6,Royals,N,Michael Hernandez (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Daytona Beach Community College ,Daytona Beach,FL
1960,2002,28,828,6,Royals,Y,Robert Grana (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,College of Southern Nevada ,Henderson,NV
1961,2002,29,858,6,Royals,Unk,Mike Honce (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Bridgeport HS ,Bridgeport,WV
1962,2002,30,888,6,Royals,N,Clinton Johnson (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Murrah HS ,Jackson,MS
