,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
2011,2000,49,1429,17.0,Mets,N,Eddie Cannon (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Sebring HS ,Sebring,FL
2012,2000,49,1429,17.0,Mets,N,Eddie Cannon (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Sebring HS ,Sebring,FL
2013,2000,49,1429,17.0,Mets,N,Eddie Cannon (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,South Florida Community College ,Avon Park,FL
2014,2000,49,1429,17.0,Mets,N,Eddie Cannon (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,South Florida Community College ,Avon Park,FL
2015,2000,49,1429,17.0,Mets,N,Eddie Cannon (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Sebring HS ,Sebring,FL
2016,2000,49,1429,17.0,Mets,N,Eddie Cannon (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Sebring HS ,Sebring,FL
2017,2000,49,1429,17.0,Mets,N,Eddie Cannon (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,South Florida Community College ,Avon Park,FL
2018,2000,49,1429,17.0,Mets,N,Eddie Cannon (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,South Florida Community College ,Avon Park,FL
2019,2000,50,1449,17.0,Mets,N,Jamar Hill (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Bartlett HS ,Anchorage,AK
2020,2000,50,1449,17.0,Mets,N,Jamar Hill (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Bartlett HS ,Anchorage,AK
2021,2000,50,1449,17.0,Mets,N,Jamar Hill (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Santa Ana College ,Santa Ana,CA
2022,2000,50,1449,17.0,Mets,N,Jamar Hill (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Santa Ana College ,Santa Ana,CA
2023,2000,50,1449,17.0,Mets,N,Jamar Hill (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Bartlett HS ,Anchorage,AK
2024,2000,50,1449,17.0,Mets,N,Jamar Hill (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Bartlett HS ,Anchorage,AK
2025,2000,50,1449,17.0,Mets,N,Jamar Hill (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Santa Ana College ,Santa Ana,CA
2026,2000,50,1449,17.0,Mets,N,Jamar Hill (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Santa Ana College ,Santa Ana,CA
2027,2001,1,18,18.0,Mets via Rockies,Y,*Aaron Heilman (minors),RHP,1.6,456.0,47.0,0.0,0.021,0.083,477.0,35.0,46.0,4.4,1.36,16.0,4Yr,University of Notre Dame ,South Bend,IN
2028,2001,1s,38,38.0,Mets,Y,*David Wright (minors),3B,50.4,1583.0,5996.0,242.0,0.29600000000000004,0.867,0.0,0.0,0.0,0.0,0.0,0.0,HS,Hickory HS ,Chesapeake,VA
2029,2001,2,70,26.0,Mets,Y,Alhaji Turay (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Auburn HS ,Auburn,WA
2030,2001,2s,76,32.0,Mets,Y,*Corey Rangsdale (minors),SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Nettleton HS ,Jonesboro,AR
2031,2001,3,102,26.0,Mets,Y,Lenny DiNardo (minors),LHP,-1.3,6.0,5.0,0.0,0.2,0.4,94.0,10.0,18.0,5.36,1.68,0.0,4Yr,Stetson University ,DeLand,FL
2032,2001,4,132,26.0,Mets,Y,Brian Walker (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of Miami ,Coral Gables,FL
2033,2001,5,162,26.0,Mets,Y,Daniel Garcia (minors),2B,0.2,77.0,194.0,5.0,0.227,0.706,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Pepperdine University ,Malibu,CA
2034,2001,6,192,26.0,Mets,Y,Jason Weintraub (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Jefferson HS ,Tampa,FL
2035,2001,7,222,26.0,Mets,Y,Tyler Beuerlein (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Grand Canyon University ,Phoenix,AZ
2036,2001,8,252,26.0,Mets,Y,Brett Kay (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,California State University Fullerton ,Fullerton,CA
2037,2001,9,282,26.0,Mets,Y,Jayson Weir (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,William R. Boone HS ,Orlando,FL
2038,2001,10,312,26.0,Mets,Y,Ryan Olson (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of Nevada-Las Vegas ,Las Vegas,NV
